2676,,,,,,,,
772,r      ,772,3.852,1.441,1.041,0.224,-0.0073,-0.2643
773,r      ,773,2.862,4.339,1.282,-0.1855,0.0666,0.0268
774,r      ,774,0.749,2.841,3.539,0.082,-0.2154,0.0769
775,r      ,775,2.616,4.471,0.185,0.0015,0.4513,0.003
776,r      ,776,0.481,3.621,3.724,-0.1785,-0.0367,-0.1817
777,r      ,777,1.541,3.747,4.955,-0.0164,0.033,0.0152
778,r      ,778,1.243,4.249,3.867,0.0435,0.2384,-0.2899
779,r      ,779,1.506,3.7,1.403,-0.0147,0.0964,-0.0551
780,r      ,780,0.958,4.016,3.755,0.1689,0.1225,0.0705
781,r      ,781,4.415,1.726,0.776,0.1838,-0.0951,0.1188
782,r      ,782,4.619,1.24,2.031,0.0875,0.0969,0.09
783,r      ,783,2.601,4.594,0.788,-0.0483,-0.3162,-0.0708
784,r      ,784,3.792,0.469,0.166,-0.4383,-0.1024,-0.1673
785,r      ,785,4.99,1.963,0.971,0.0791,0.2001,-0.1933
786,r      ,786,4.823,0.34,4.718,0.1785,-0.0364,0.0351
787,r      ,787,3.348,3.943,4.369,-0.007,-0.1363,0.1155
788,r      ,788,1.63,2.466,4.3,-0.059,-0.1633,-0.2222
789,r      ,789,3.716,4.946,3.945,-0.0159,0.2832,-0.0355
790,r      ,790,3.707,1.02,0.416,0.1349,-0.1188,-0.2052
791,r      ,791,3.129,4.516,3.175,-0.1646,-0.0487,-0.0843
792,r      ,792,0.072,0.791,0.35,0.0982,0.0849,-0.309
793,r      ,793,4.833,1.291,3.505,0.0844,-0.0077,-0.131
794,r      ,794,3.934,3.923,1.176,0.1599,0.0061,-0.0637
795,r      ,795,0.927,4.157,2.727,0.2252,0.0786,-0.2444
796,r      ,796,3.536,0.425,0.618,0.2215,-0.0627,0.026
797,r      ,797,0.32,0.86,3.506,0.3256,-0.0841,0.1999
798,r      ,798,0.212,3.757,0.862,0.0439,-0.1477,0.1723
799,r      ,799,4.642,3.227,3.435,-0.2009,-0.1877,0.1455
800,r      ,800,2.665,0.264,0.862,0.1107,-0.2974,-0.2287
801,r      ,801,4.799,2.8,3.711,0.2227,0.0639,-0.0551
802,r      ,802,4.474,0.211,3.963,0.0283,0.0494,-0.3705
803,r      ,803,2.76,1.61,4.011,-0.0156,-0.0597,0.2376
804,r      ,804,2.591,4.864,4.837,0.0275,0.126,-0.0207
805,r      ,805,2.601,2.644,4.271,0.1528,-0.1168,0.0741
806,r      ,806,0.649,4.209,1.317,0.0705,0.1932,0.2579
807,r      ,807,3.127,4.647,2.263,0.2066,0.1621,0.2873
808,r      ,808,1.582,2.803,4.985,0.1147,-0.0278,0.149
809,r      ,809,2.863,3.626,1.733,0.1217,0.0636,0.6267
810,r      ,810,4.364,0.872,0.822,0.2447,-0.1831,-0.0702
811,r      ,811,1.04,1.047,0.822,-0.2107,-0.1928,0.0165
812,r      ,812,2.406,3.892,4.777,-0.0706,0.1728,-0.0497
813,r      ,813,1.275,3.54,4.441,0.1392,-0.0169,-0.3296
814,r      ,814,0.963,4.48,3.928,-0.0673,-0.1877,-0.0357
815,r      ,815,0.204,0.246,2.837,-0.0891,0.0173,-0.1184
816,r      ,816,2.936,3.046,4.613,-0.1961,0.054,-0.1112
817,r      ,817,1.987,0.608,2.378,0.0504,0.3591,0.0435
818,r      ,818,3.783,4.526,2.541,-0.1313,0.455,0.0274
819,r      ,819,1.621,1.811,4.891,0.0413,-0.3218,0.2084
820,r      ,820,4.176,3.689,4.455,-0.0248,-0.0262,-0.0926
821,r      ,821,3.1,2.367,1.691,0.0241,-0.2409,-0.0039
822,r      ,822,1.24,1.846,2.447,-0.2134,-0.3315,-0.1056
823,r      ,823,1.132,4.393,0.301,0.0563,-0.0147,0.0361
824,r      ,824,0.256,2.346,0.527,-0.1835,-0.1167,-0.1305
825,r      ,825,2.036,3.111,2.426,0.0661,0.1653,0.1388
826,r      ,826,3.926,2.854,1.131,0.1697,0.0903,-0.082
827,r      ,827,4.865,3.002,1.656,0.1032,-0.1096,0.0208
828,r      ,828,2.5,0.484,0.135,0.0864,-0.2801,-0.08
829,r      ,829,0.308,3.34,3.723,-0.0813,-0.1514,0.0182
830,r      ,830,4.359,1.38,3.766,-0.0809,0.0633,0.0386
831,r      ,831,1.148,3.647,1.162,-0.3926,0.0138,0.0887
832,r      ,832,2.974,1.289,1.922,-0.0968,0.3821,-0.1496
833,r      ,833,0.439,3.634,1.166,-0.318,0.1272,-0.2052
834,r      ,834,2.033,2.593,0.451,0.0635,-0.262,0.0441
835,r      ,835,3.262,2.524,4.523,-0.0099,-0.0279,-0.086
836,r      ,836,1.068,2.558,0.652,0.1167,-0.0629,-0.0328
837,r      ,837,4.796,1.894,4.757,-0.2057,-0.1317,0.155
838,r      ,838,1.567,3.156,4.355,-0.0629,-0.2189,0.0475
839,r      ,839,3.573,3.298,3.461,0.2473,-0.0503,0.1131
840,r      ,840,2.331,3.611,0.905,0.1604,-0.0466,0.1368
841,r      ,841,0.24,3.232,4.709,-0.0154,0.0094,0.0088
842,r      ,842,0.932,1.563,0.761,0.1152,0.0282,0.1773
843,r      ,843,2.366,3.38,1.155,-0.0226,-0.1194,0.1063
844,r      ,844,3.31,3.925,0.553,-0.3842,-0.0309,-0.2722
845,r      ,845,3.003,4.134,1.034,0.168,-0.0029,-0.1391
846,r      ,846,1.587,3.736,1.719,0.2597,0.1045,-0.0993
847,r      ,847,3.745,4.348,0.154,-0.1476,0.182,-0.1141
848,r      ,848,3.352,1.288,1.851,-0.0229,-0.0794,0.168
849,r      ,849,3.391,1.559,4.921,0.1312,0.0527,0.1661
850,r      ,850,1.893,4.044,2.422,0.2226,0.2359,0.1101
851,r      ,851,4.225,0.141,4.599,-0.1856,-0.092,-0.0556
852,r      ,852,0.52,3.924,0.998,0.2431,-0.0238,0.2348
853,r      ,853,1.656,3.383,0.545,0.0189,-0.2066,0.0166
854,r      ,854,0.557,1.46,4.23,0.3388,-0.007,0.3548
855,r      ,855,2.17,1.736,4.162,0.1481,-0.0665,0.0193
856,r      ,856,4.603,0.948,2.926,-0.1666,-0.0274,-0.017
857,r      ,857,2.148,0.039,0.639,-0.018,-0.0469,-0.2061
858,r      ,858,1.271,0.282,3.925,-0.2357,0.0515,-0.0145
859,r      ,859,2.145,3.348,4.679,-0.1492,-0.1226,-0.3797
860,r      ,860,1.131,2.082,3.322,0.1669,-0.1047,-0.0336
861,r      ,861,0.408,4.622,4.216,0.1093,-0.3566,-0.0788
862,r      ,862,0.414,4.07,2.48,0.0786,0.278,0.1889
863,r      ,863,1.714,2.59,3.455,-0.1886,-0.0776,-0.1356
864,r      ,864,0.349,4.729,3.237,0.0912,0.1189,0.0745
865,r      ,865,3.848,1.12,2.421,0.0038,-0.0949,0.0283
866,r      ,866,3.882,2.751,2.853,-0.2375,0.0805,0.0823
867,r      ,867,0.251,4.665,3.911,0.0607,0.3925,0.1509
868,r      ,868,3.267,0.961,2.03,-0.1341,0.034,0.0535
869,r      ,869,0.738,0.768,3.483,-0.3693,0.0293,0.1147
870,r      ,870,0.707,3.63,2.862,-0.0837,-0.1508,-0.2381
871,r      ,871,3.804,0.853,4.155,0.1302,-0.262,0.0728
872,r      ,872,4.027,4.173,4.322,-0.1256,0.2203,-0.3432
873,r      ,873,0.471,0.692,3.239,-0.1448,0.2292,-0.1508
874,r      ,874,2.879,0.6,0.832,-0.1493,0.1032,0.0619
875,r      ,875,3.607,0.195,4.667,-0.0755,0.2995,-0.0045
876,r      ,876,3.691,4.857,2.343,0.2904,0.1229,0.3533
877,r      ,877,1.236,0.491,4.263,-0.1096,-0.0142,-0.0962
878,r      ,878,4.363,2.697,4.155,0.0919,0.111,0.1573
879,r      ,879,1.551,0.075,1.07,-0.0154,-0.0594,-0.0022
880,r      ,880,2.903,4.975,4.19,0.2596,0.2903,-0.1494
881,r      ,881,4.665,2.095,3.898,-0.2686,0.2664,0.2732
882,r      ,882,2.15,3.717,3.324,-0.0139,0.1105,0.1023
883,r      ,883,0.175,1.619,1.677,-0.3498,0.1403,0.0546
884,r      ,884,2.142,1.383,1.506,-0.2452,0.1674,0.0676
885,r      ,885,1.245,2.222,0.119,0.1523,-0.1443,-0.1748
886,r      ,886,2.055,2.769,4.35,-0.1784,-0.2808,-0.0279
887,r      ,887,1.559,4.635,2.222,-0.1063,-0.0852,-0.0741
888,r      ,888,4.83,3.215,3.089,0.147,-0.1296,-0.2146
889,r      ,889,3.949,4.889,0.824,-0.0221,-0.0112,-0.0895
890,r      ,890,4.397,2.151,2.781,-0.1666,-0.4878,0.162
891,r      ,891,2.607,2.654,4.631,-0.1852,0.0301,0.1571
892,r      ,892,4.696,3.687,1.596,-0.0502,0.0516,-0.4719
893,r      ,893,0.581,4.995,2.321,-0.0549,-0.1081,0.0489
894,r      ,894,0.59,0.625,0.516,-0.1252,-0.1315,0.0554
895,r      ,895,1.867,3.278,4.019,0.0149,0.2949,-0.0799
896,r      ,896,4.187,2.862,0.827,0.0651,0.1281,0.1578
897,r      ,897,2.035,4.899,1.525,-0.1119,0.3037,0.1261
898,r      ,898,3.414,2.663,4.818,0.3269,0.0484,-0.1876
899,r      ,899,0.215,4.154,4.745,-0.0526,-0.0442,-0.0396
900,r      ,900,0.198,0.069,3.92,-0.1117,-0.0779,0.0603
901,r      ,901,1.695,3.705,0.291,-0.0001,0.0362,-0.0748
902,r      ,902,1.016,4.646,3.304,0.2229,-0.0072,0.0092
903,r      ,903,3.417,4.501,0.085,-0.2009,0.0965,0.2662
904,r      ,904,0.982,4.675,4.253,-0.0888,0.3196,0.4307
905,r      ,905,4.223,1.517,4.704,0.1087,0.0281,-0.0541
906,r      ,906,0.509,1.728,3.307,0.0254,0.1661,0.1041
907,r      ,907,2.755,4.876,3.779,0.1356,-0.0825,-0.2109
908,r      ,908,1.787,2.115,3.879,0.0554,-0.0534,-0.01
909,r      ,909,0.91,0.746,1.971,-0.2467,0.0327,0.1103
910,r      ,910,1.623,1.725,1.623,0.1326,0.2243,0.1752
911,r      ,911,2.863,4.75,2.759,0.4155,0.0307,0.1495
912,r      ,912,3.918,4.495,2.204,-0.0498,-0.0322,-0.0208
913,r      ,913,4.747,1.583,0.913,-0.0859,0.0461,-0.1315
914,r      ,914,1.236,4.183,0.687,0.0261,0.3913,0.0107
915,r      ,915,3.052,1.57,1.187,0.1024,0.1078,-0.0498
916,r      ,916,0.148,4.578,0.94,0.1181,0.2982,-0.2364
917,r      ,917,0.746,0.642,1.626,-0.1544,0.0483,0.2541
918,r      ,918,2.962,4.726,1.942,-0.0748,0.0659,-0.122
919,r      ,919,3.196,3.57,2.858,-0.3056,0.12,-0.0951
920,r      ,920,2.506,2.909,1.434,-0.1685,0.1465,0.2081
921,r      ,921,3.72,2.868,4.163,0.0231,-0.0371,-0.1301
922,r      ,922,4.983,1.689,3.349,-0.0285,-0.2642,-0.2284
923,r      ,923,4.238,4.008,4.092,0.0032,0.1548,-0.0713
924,r      ,924,0.604,3.041,3.8,0.1574,-0.1618,0.1008
925,r      ,925,0.995,0.601,3.636,0.0594,-0.1842,-0.0221
926,r      ,926,4.641,1.702,2.589,-0.2087,0.0127,-0.1507
927,r      ,927,3.381,1.014,3.431,0.0587,-0.1683,-0.0733
928,r      ,928,2.367,3.058,2.9,0.0051,0.331,0.0169
929,r      ,929,1.748,1.28,4.515,-0.1688,-0.0181,0.0478
930,r      ,930,4.829,4.932,3.209,0.0716,0.1426,-0.0666
931,r      ,931,4.271,3.589,2.71,-0.4387,0.0669,0.2187
932,r      ,932,4.605,2.484,4.559,0.0717,0.1188,0.2081
933,r      ,933,3.925,0.629,2.372,0.2305,0.3243,-0.0579
934,r      ,934,3.962,0.291,2.264,0.0479,0.2757,-0.1496
935,r      ,935,2.024,3.192,2.083,-0.1117,0.04,-0.0674
936,r      ,936,4.526,1.011,1.395,-0.0843,-0.1115,-0.0487
937,r      ,937,1.849,3.031,1.49,0.2993,-0.2387,-0.0038
938,r      ,938,0.728,3.089,1.833,0.1188,-0.0262,0.0305
939,r      ,939,1.7,0.683,0.376,0.0264,-0.1711,0.2201
940,r      ,940,3.801,3.792,3.343,0.2008,0.0289,-0.158
941,r      ,941,2.676,4.399,4.835,0.0395,-0.0457,0.1225
942,r      ,942,0.502,1.01,2.254,-0.1022,0.0936,0.017
943,r      ,943,1.998,0.822,2.045,0.2202,-0.083,-0.2176
944,r      ,944,2.238,4.681,1.263,-0.1649,-0.18,0.0872
945,r      ,945,0.382,4.433,1.202,0.1025,0.1464,-0.0405
946,r      ,946,0.799,2.036,4.765,-0.4425,-0.2171,0.194
947,r      ,947,1.934,0.202,0.93,-0.0004,0.2072,0.1038
948,r      ,948,0.07,4.897,2.796,0.2154,0.0693,-0.1401
949,r      ,949,2.379,3.414,0.136,0.0216,-0.1556,-0.0622
950,r      ,950,0.756,2.875,4.448,-0.2138,-0.0429,-0.0789
951,r      ,951,2.943,1.724,3.589,-0.0786,-0.1818,-0.2195
952,r      ,952,3.381,2.479,3.705,-0.0302,-0.0413,-0.3661
953,r      ,953,0.008,4.297,4.518,0.1544,-0.1866,-0.3154
954,r      ,954,3.575,2.336,2.466,0.0881,-0.0296,0.2691
955,r      ,955,1.322,2.671,1.619,0.1726,0.3019,-0.0102
956,r      ,956,1.881,1.502,4.225,-0.0611,0.1367,0.0155
957,r      ,957,4.543,4.384,1.652,-0.0195,-0.092,0.1036
958,r      ,958,1.381,3.036,1.035,0.025,0.0743,-0.4174
959,r      ,959,3.803,1.6,4.801,0.1611,0.1219,0.2768
960,r      ,960,2.583,1.943,0.642,0.0793,0.0793,-0.179
961,r      ,961,2.014,4.831,3.194,-0.0801,0.1607,0.1621
962,r      ,962,3.469,1.792,4.628,-0.2815,-0.1043,0.1212
963,r      ,963,2.448,3.842,3.936,-0.0559,-0.0585,0.2336
964,r      ,964,4.266,0.092,3.569,0.1017,-0.4144,0.2934
965,r      ,965,0.487,3.507,4.689,0.0942,0.0447,0.083
966,r      ,966,0.931,2.523,4.355,0.1393,0.0716,-0.0408
967,r      ,967,4.792,2.226,1.87,0.0088,0.0645,-0.0747
968,r      ,968,2.749,3.336,4.508,-0.112,-0.1104,0.2242
969,r      ,969,2.06,3.601,1.554,0.0329,-0.1037,-0.0331
970,r      ,970,3.229,4.266,4.322,-0.1378,-0.2198,0.1276
971,r      ,971,4.333,0.157,2.052,0.2937,-0.1526,0.1239
972,r      ,972,1.729,0.92,2.299,-0.204,0.1493,0.0809
973,r      ,973,1.584,2.899,2.643,0.2714,-0.1263,0.3147
974,r      ,974,1.624,1.359,2.474,-0.0387,-0.0102,-0.2331
975,r      ,975,1.094,2.42,3.993,-0.0942,0.1554,0.0594
976,r      ,976,0.224,2.391,4.379,0.0251,0.085,0.0945
977,r      ,977,3.566,3.774,4.061,0.1129,-0.0668,-0.154
978,r      ,978,1.623,4.813,4.006,0.0564,0.0493,-0.2485
979,r      ,979,4.558,4.968,1.164,-0.4169,-0.1483,0.1599
980,r      ,980,4.303,1.777,2.9,0.1553,0.2684,0.1911
981,r      ,981,3.986,0.793,4.977,-0.0659,-0.0704,-0.0077
982,r      ,982,3.225,2.879,4.646,0.0137,0.0358,0.1569
983,r      ,983,1.599,4.072,3.768,0.1873,0.4034,-0.1434
984,r      ,984,1.723,1.468,1.848,-0.2465,-0.0299,0.2249
985,r      ,985,3.43,0.457,3.01,0.1026,-0.0421,0.3157
986,r      ,986,4.181,3.434,0.06,0.0832,-0.221,-0.095
987,r      ,987,3.755,1.437,2.582,-0.2001,0.004,-0.1529
988,r      ,988,0.13,1.107,3.3,-0.0004,-0.0541,-0.0738
989,r      ,989,0.341,4.964,0.677,0.0479,-0.2419,-0.1769
990,r      ,990,2.71,2.325,3.135,0.1112,-0.1666,0.2495
991,r      ,991,1.747,0.602,3.707,-0.1219,-0.1078,0.0135
992,r      ,992,1.875,0.477,4.061,-0.2205,0.2506,-0.0925
993,r      ,993,4.386,2.691,1.13,-0.0319,-0.2265,-0.3639
994,r      ,994,3.057,3.537,0.751,0.0635,0.1802,-0.3861
995,r      ,995,1.945,2.32,1.378,0.2573,-0.0172,-0.0822
996,r      ,996,0.411,0.202,2.105,-0.2592,-0.1228,0.0958
997,r      ,997,4.324,1.545,1.422,-0.1357,0.0257,-0.0841
998,r      ,998,4.223,1.368,1.094,-0.1025,0.0883,-0.0224
999,r      ,999,0.675,0.401,0.743,0.1625,-0.0762,0.159
1000,r      ,1000,1.015,3.661,3.603,-0.0202,-0.3437,0.1481
1001,r      ,1001,0.461,2.887,3.168,-0.1461,0.1705,-0.1952
1002,r      ,1002,1.775,1.074,0.218,0.1349,0.4635,0.0605
1003,r      ,1003,1.113,0.067,4.3,-0.1059,-0.0866,0.2347
1004,r      ,1004,1.791,4.827,1.183,0.1232,0.1855,0.1554
1005,r      ,1005,0.536,3.969,3.773,0.1225,0.3631,0.044
1006,r      ,1006,1.421,4.894,1.367,-0.1253,0.2303,0.2683
1007,r      ,1007,0.084,0.577,2.854,-0.0631,-0.0078,0.0254
1008,r      ,1008,2.452,4.859,1.486,-0.0106,0.0531,-0.0261
1009,r      ,1009,1.816,0.554,0.955,0.2559,-0.1033,0.0276
1010,r      ,1010,1.999,0.944,0.94,-0.0523,0.0769,0.0499
1011,r      ,1011,4.374,4.864,2.695,-0.0867,0.1704,-0.13
1012,r      ,1012,3.602,0.902,4.692,0.0913,-0.0454,-0.4398
1013,r      ,1013,2.967,1.725,4.67,-0.1046,0.096,-0.1328
1014,r      ,1014,3.317,3.504,0.49,0.0846,-0.0544,-0.0993
1015,r      ,1015,0.878,0.702,4.829,0.0511,-0.1488,0.1098
1016,r      ,1016,4.186,1.913,2.608,-0.0626,-0.1848,-0.0546
1017,r      ,1017,4.48,2.021,1.074,0.1272,0.1055,-0.2054
1018,r      ,1018,3.902,4.891,4.268,0.0004,-0.0113,0.1648
1019,r      ,1019,3.856,0.85,2.668,-0.046,-0.3861,-0.0816
1020,r      ,1020,4.002,3.225,0.884,-0.0961,-0.2649,0.0513
1021,r      ,1021,0.92,3.97,4.73,-0.1094,0.0615,-0.018
1022,r      ,1022,1.287,1.142,2.71,0.0116,0.1004,0.0248
1023,r      ,1023,0.131,4.601,1.905,0.0927,0.244,0.1891
1024,r      ,1024,3.004,2.914,0.335,-0.0517,0.0198,0.2229
1025,r      ,1025,2.426,1.07,0.433,-0.2569,-0.0267,0.0053
1026,r      ,1026,0.728,2.467,2.105,-0.3004,0.1331,-0.1941
1027,r      ,1027,3.655,0.597,4.486,0.0021,-0.0484,-0.037
1028,r      ,1028,2.176,1.699,1.696,-0.1262,-0.0315,0.0416
1029,r      ,1029,3.262,1.501,4.6,-0.1079,0.041,0.0948
1030,r      ,1030,3.744,4.204,3.475,0.1013,-0.0863,-0.1031
1031,r      ,1031,1.958,0.337,1.55,0.1538,-0.0247,0.2474
1032,r      ,1032,0.473,1.142,1.393,0.0008,0.1397,0.0857
1033,r      ,1033,4.049,4.207,1.455,0.1468,0.1886,0.0698
1034,r      ,1034,2.081,3.554,2.99,0.1261,0.0626,0.1452
1035,r      ,1035,2.219,1.878,2.925,0.1084,0.1293,-0.1907
1036,r      ,1036,3.064,3.231,1.296,-0.0154,0.112,-0.2049
1037,r      ,1037,3.445,0.087,3.065,-0.1101,-0.0537,0.1561
1038,r      ,1038,1.264,4.797,4.027,0.0345,-0.0104,-0.1347
1039,r      ,1039,1.159,3.123,4.251,-0.1283,0.0182,-0.2362
1040,r      ,1040,1.793,1.126,1.953,0.0888,0.1296,-0.1195
1041,r      ,1041,4.49,3.988,0.71,0.0925,-0.0857,-0.1189
1042,r      ,1042,3.618,4.444,4.363,-0.3078,0.1198,-0.177
1043,r      ,1043,1.347,4.668,1.138,0.0046,0.1362,-0.083
1044,r      ,1044,0.687,3.158,1.479,-0.13,-0.0203,-0.2752
1045,r      ,1045,0.332,2.568,2.987,0.2421,-0.2227,-0.0971
1046,r      ,1046,0.861,4.351,2.019,0.0418,0.045,0.12
1047,r      ,1047,3.201,3.912,4.713,0.0494,0.0735,0.17
1048,r      ,1048,4.946,0.632,2.321,0.2354,-0.074,-0.0456
1049,r      ,1049,3.032,0.149,1.351,0.0272,0.0895,0.2389
1050,r      ,1050,3.949,0.758,1.724,0.2966,-0.2222,0.0419
1051,r      ,1051,4.306,2.583,2.265,-0.5127,-0.0609,-0.0105
1052,r      ,1052,2.152,0.773,3.797,0.1067,0.1423,0.2345
1053,r      ,1053,4.078,4.778,1.858,-0.1707,0.0647,0.085
1054,r      ,1054,4.633,3.841,4.829,-0.005,-0.345,0.2548
1055,r      ,1055,0.821,2.751,3.961,-0.1084,-0.2762,0.2241
1056,r      ,1056,3.591,1.391,4.477,0.0062,0.1941,-0.0112
1057,r      ,1057,2.35,2.87,4.514,0.1936,0.1124,0.1385
1058,r      ,1058,4.577,1.023,4.364,-0.2492,0.0439,0.2653
1059,r      ,1059,3.191,4.475,2.55,0.236,-0.0157,-0.1138
1060,r      ,1060,4.037,0.47,1.966,0.076,-0.2133,0.2204
1061,r      ,1061,2.042,2.657,3.66,0.1266,-0.0951,0.1101
1062,r      ,1062,3.275,4.916,2.501,-0.2166,0.0289,0.0596
1063,r      ,1063,1.488,4.474,4.651,-0.2894,-0.0344,0.0732
1064,r      ,1064,1.251,1.244,0.571,-0.0984,0.1388,-0.0417
1065,r      ,1065,3.977,0.101,2.636,0.0642,0.0992,-0.1557
1066,r      ,1066,4.151,4.203,1.094,-0.0686,0.0241,-0.261
1067,r      ,1067,4.198,2.878,2.944,0.0081,-0.2445,0.0632
1068,r      ,1068,0.539,4.866,3.781,0.1497,-0.0082,0.1515
1069,r      ,1069,4.634,2.148,0.106,0.1595,0.0012,-0.0464
1070,r      ,1070,3.345,3.315,0.812,-0.0898,0.0706,-0.1554
1071,r      ,1071,1.628,3.835,2.068,0.1554,0.4143,0.1419
1072,r      ,1072,2.963,2.314,4.499,-0.0145,-0.3169,-0.08
1073,r      ,1073,3.159,4.881,0.689,0.288,0.2585,-0.0365
1074,r      ,1074,3.991,1.722,3.186,0.2251,0.133,-0.0679
1075,r      ,1075,1.622,0.849,0.728,-0.0386,0.1921,0.1005
1076,r      ,1076,3.711,4.139,2.182,0.1143,-0.1412,0.0679
1077,r      ,1077,2.064,0.196,4.272,-0.0888,0.255,-0.1742
1078,r      ,1078,1.395,0.243,1.402,-0.0797,-0.1553,-0.1125
1079,r      ,1079,0.676,1.298,3.051,-0.1785,-0.0207,-0.1737
1080,r      ,1080,1.549,1.9,4.178,-0.1259,0.0513,-0.1691
1081,r      ,1081,1.539,1.34,3.066,0.0424,0.0655,0.2994
1082,r      ,1082,3.256,1.049,4.678,0.0714,-0.0356,-0.1104
1083,r      ,1083,4.407,3.453,4.818,-0.2802,0.1752,-0.1983
1084,r      ,1084,0.302,1.581,1.265,0.3357,0.3126,0.0031
1085,r      ,1085,0.493,0.063,1.626,0.1459,-0.1949,0.0515
1086,r      ,1086,3.332,2.127,0.337,-0.2352,-0.1146,-0.1258
1087,r      ,1087,4.87,3.966,3.471,0.1429,0.1925,-0.3125
1088,r      ,1088,2.945,3.438,3.588,0.1529,-0.1211,-0.0099
1089,r      ,1089,3.798,2.062,3.196,-0.1254,0.2513,0.109
1090,r      ,1090,4.322,2.112,2.345,-0.0522,0.1822,-0.074
1091,r      ,1091,3.156,4.367,1.743,-0.1647,0.0088,-0.2367
1092,r      ,1092,0.871,1.373,2.115,0.0047,0.0944,0.243
1093,r      ,1093,2.893,4.06,4.716,-0.111,-0.1532,0.1963
1094,r      ,1094,2.589,0.261,0.485,-0.074,0.1956,-0.0935
1095,r      ,1095,0.507,0.984,0.344,-0.082,0.1822,-0.1079
1096,r      ,1096,0.909,2.427,0.008,0.0782,0.1982,-0.1526
1097,r      ,1097,0.577,2.323,2.948,0.4173,-0.1249,0.1279
1098,r      ,1098,0.769,2.141,1.976,-0.0118,0.075,-0.0807
1099,r      ,1099,3.011,3.897,2.679,0.0845,-0.0774,-0.12
1100,r      ,1100,4.411,0.209,3.215,0.0954,-0.3124,-0.0196
1101,r      ,1101,3.268,2.315,2.281,0.1479,0.065,0.2343
1102,r      ,1102,0.384,4.352,4.437,0.2819,-0.1009,0.0002
1103,r      ,1103,1.978,4.557,1.52,-0.0726,0.0272,-0.0088
1104,r      ,1104,1.331,1.898,1.101,-0.3892,-0.0859,-0.0975
1105,r      ,1105,1.257,4.723,4.923,-0.0121,-0.0605,-0.1199
1106,r      ,1106,4.817,4.204,1.432,0.2658,0.1929,-0.0822
1107,r      ,1107,2.89,4.811,0.111,-0.0698,0.085,0.026
1108,r      ,1108,2.519,2.372,4.881,0.0545,0.1014,0.1379
1109,r      ,1109,1.819,1.46,1.432,-0.1344,0.0587,-0.1147
1110,r      ,1110,2.199,2.899,1.529,0.2579,0.2145,-0.1097
1111,r      ,1111,1.824,2.184,2.065,0.0206,0.05,-0.1603
1112,r      ,1112,2.734,3.752,0.151,0.1466,0.2004,-0.081
1113,r      ,1113,3.734,4.88,2.818,0.0226,0.2035,0.0811
1114,r      ,1114,0.915,3.586,4.558,-0.0746,0.0896,0.0953
1115,r      ,1115,4.048,2.344,3.306,-0.0366,0.1388,-0.5419
1116,r      ,1116,2.219,4.502,0.203,-0.1839,-0.3258,-0.3735
1117,r      ,1117,0.873,3.151,0.656,-0.0581,-0.0258,-0.1181
1118,r      ,1118,4.133,2.414,2.962,-0.1093,-0.2667,0.2195
1119,r      ,1119,2.676,4.192,4.096,-0.157,-0.0863,-0.0091
1120,r      ,1120,4.982,3.47,0.679,-0.003,-0.2164,0.0506
1121,r      ,1121,4.436,4.187,2.512,-0.1334,0.1057,0.1908
1122,r      ,1122,1.842,1.646,0.706,-0.1563,0.1804,0.031
1123,r      ,1123,1.307,0.884,0.983,-0.2395,-0.1169,0.0289
1124,r      ,1124,2.462,4.461,3.219,-0.0689,-0.2082,-0.1227
1125,r      ,1125,1.307,1.859,4.677,0.1139,-0.0654,-0.2776
1126,r      ,1126,1.848,3.813,1.449,0.1153,-0.1206,-0.1018
1127,r      ,1127,1.805,3.913,3.977,-0.1777,0.0375,0.0132
1128,r      ,1128,4.756,3.534,3.32,0.0339,0.2954,0.0002
1129,r      ,1129,1.737,0.977,3.662,0.2109,-0.0378,-0.0099
1130,r      ,1130,3.427,3.421,1.833,-0.0544,0.0689,-0.1167
1131,r      ,1131,2.465,3.58,2.758,0.2543,0.1141,0.0307
1132,r      ,1132,3.958,2.33,3.736,0.1433,0.1685,-0.228
1133,r      ,1133,1.947,1.244,2.288,-0.1424,-0.2436,0.0687
1134,r      ,1134,0.125,0.258,0.722,0.0791,0.1693,0.1643
1135,r      ,1135,4.056,1.17,2.742,-0.2297,-0.1473,0.1053
1136,r      ,1136,2.387,3.766,0.284,-0.2185,0.2632,0.0234
1137,r      ,1137,0.177,3.837,1.191,0.2015,0.2547,0.0476
1138,r      ,1138,4.165,2.046,3.071,-0.116,-0.0123,0.0291
1139,r      ,1139,0.771,3.706,4.906,0.1224,-0.088,0.0654
1140,r      ,1140,2.594,2.237,4.522,-0.0018,0.2014,0.0748
1141,r      ,1141,2.304,0.756,3.316,-0.2086,-0.0293,-0.0268
1142,r      ,1142,0.985,4.477,2.392,-0.1921,0.2132,0.2026
1143,r      ,1143,2.458,3.121,3.352,-0.0495,-0.151,0.3255
1144,r      ,1144,1.577,4.377,2.465,-0.4745,0.0681,-0.0198
1145,r      ,1145,1.692,0.069,0.714,-0.0427,-0.0103,-0.053
1146,r      ,1146,1.242,0.798,2.99,0.0181,0.1742,-0.0413
1147,r      ,1147,0.01,1.748,1.973,0.1369,-0.0373,0.0379
1148,r      ,1148,2.336,4.207,4.653,-0.0145,0.3039,0.2136
1149,r      ,1149,3.298,0.182,3.5,0.0907,-0.0491,-0.2094
